Date,ACES.JK,ADRO.JK,AKRA.JK,AMRT.JK,ANTM.JK,ARTO.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BRIS.JK,BRPT.JK,BUKA.JK,CPIN.JK,EMTK.JK,ESSA.JK,EXCL.JK,GGRM.JK,GOTO.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,MTEL.JK,PGAS.JK,PGEO.JK,PTBA.JK,PTMP.JK,SIDO.JK,SMGR.JK,SRTG.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK
1/12/2024,778.45,1448.28,1463.41,2613.71,1499.25,3400.00,5036.28,9434.45,5344.59,5454.06,1300.66,6255.10,1963.31,1062.33,200.00,4653.00,549.28,600.52,2158.56,20675.00,91.00,1350.00,10960.10,4180.00,6100.46,8054.62,9155.75,24093.60,1563.10,1809.60,575.00,2460.00,1227.56,666.60,1033.67,1156.62,2281.65,221.58,491.56,6145.95,1620.95,3779.10,947.99,21784.06,3308.94
1/15/2024,778.45,1465.80,1468.10,2603.81,1480.80,3440.00,4968.83,9458.77,5368.45,5430.76,1305.47,6183.75,1928.60,1012.46,200.00,4702.71,539.38,585.63,2237.05,20725.00,91.00,1340.00,10911.06,4150.00,6172.23,8129.20,9032.36,24540.61,1558.20,1894.11,575.00,2430.00,1208.23,666.60,1047.27,1156.62,2342.15,221.58,496.28,6145.95,1616.03,3769.67,952.83,22536.03,3270.80
1/16/2024,778.45,1459.96,1482.17,2643.41,1480.80,3460.00,4946.35,9434.45,5344.59,5430.76,1276.57,6207.53,1913.73,1062.33,199.00,4702.71,544.33,585.63,2227.24,20725.00,90.00,1335.00,10862.02,4150.00,6172.23,8054.62,9155.75,24495.91,1553.30,1928.91,660.00,2410.00,1213.07,676.33,1056.34,1195.02,2333.51,221.58,496.28,6048.01,1620.95,3779.10,923.81,22422.09,3251.72
1/17/2024,768.84,1454.12,1510.31,2623.61,1480.80,3370.00,4856.41,9483.09,5296.87,5384.14,1286.21,6207.53,1933.56,1047.37,198.00,4702.71,544.33,575.70,2207.62,20400.00,87.00,1325.00,10911.06,4100.00,6124.39,7930.32,9057.04,24495.91,1548.40,1889.14,655.00,2530.00,1184.07,661.74,1033.67,1209.42,2298.94,219.60,491.56,5950.07,1576.61,3760.25,918.97,22080.29,3165.90
1/18/2024,768.84,1436.60,1510.31,2623.61,1494.64,3380.00,4833.93,9410.14,5296.87,5360.83,1286.21,6207.53,1993.05,1107.22,196.00,4653.00,549.28,560.81,2276.30,20350.00,87.00,1310.00,11058.17,4130.00,6100.46,7930.32,9032.36,24227.70,1548.40,1909.03,660.00,2670.00,1208.23,656.87,1033.67,1199.82,2281.65,217.62,491.56,5925.58,1601.25,3722.55,909.30,21966.36,3146.83
1/19/2024,768.84,1419.08,1524.38,2613.71,1517.70,3500.00,4811.45,9361.51,5249.15,5407.45,1305.47,6207.53,1993.05,1082.28,195.00,4603.29,529.48,585.63,2325.36,20325.00,86.00,1315.00,11327.88,4080.00,6172.23,7955.18,9057.04,23959.50,1523.90,1933.89,690.00,2700.00,1188.90,652.00,1042.73,1190.22,2264.37,227.51,486.83,5925.58,1586.47,3713.13,909.30,21943.57,3089.61
1/22/2024,778.45,1401.56,1533.76,2653.31,1517.70,3650.00,4699.03,9361.51,5273.01,5384.14,1324.74,6183.75,2072.38,1087.27,190.00,4533.69,529.48,580.67,2354.79,20050.00,87.00,1285.00,11180.77,4040.00,6148.31,7880.60,8884.29,23467.79,1523.90,1958.74,690.00,2650.00,1135.74,656.87,1015.53,1190.22,2203.87,227.51,486.83,5876.61,1581.54,3750.82,923.81,21191.61,2975.18
1/23/2024,792.86,1372.36,1547.83,2692.91,1485.41,3570.00,4609.10,9337.19,5177.57,5314.22,1281.39,6183.75,2141.79,1117.19,192.00,4523.75,529.48,565.78,2384.23,20050.00,85.00,1235.00,11156.25,3940.00,6124.39,7632.00,8933.64,23154.89,1523.90,1983.60,660.00,2630.00,1140.57,647.14,1011.00,1195.02,2195.23,227.51,472.65,5852.12,1566.76,3722.55,933.48,20690.30,3032.40
1/24/2024,792.86,1366.52,1547.83,2643.41,1416.21,3530.00,4564.13,9264.25,5225.29,5267.60,1242.85,6088.61,2052.55,1077.29,189.00,4573.46,519.59,540.96,2305.73,20225.00,84.00,1150.00,11180.77,4050.00,6172.23,7731.44,9106.39,23043.14,1563.10,1983.60,610.00,2710.00,1126.07,642.27,1020.07,1190.22,2169.30,227.51,472.65,5901.10,1542.12,3741.40,933.48,20553.59,3051.47
1/25/2024,792.86,1378.20,1547.83,2643.41,1434.67,3560.00,4541.65,9239.93,5153.71,5151.06,1242.85,5969.70,2022.80,1062.33,188.00,4563.52,514.64,531.04,2315.54,20050.00,84.00,1180.00,11180.77,4110.00,6124.39,7557.42,8983.00,23713.65,1543.50,1923.94,625.00,2760.00,1150.24,632.54,1029.13,1204.62,2221.15,225.53,477.38,6023.53,1551.98,3750.82,889.95,21077.68,3013.33
1/26/2024,788.06,1389.88,1575.97,2603.81,1453.12,3400.00,4564.13,9094.04,5177.57,5057.83,1238.03,5993.48,1978.18,1032.41,186.00,4474.04,490.89,506.22,2286.11,20025.00,82.00,1155.00,11229.81,3980.00,6148.31,7855.74,9106.39,23870.10,1509.20,1864.29,675.00,2700.00,1159.90,656.87,1024.60,1267.01,2221.15,280.93,472.65,6048.01,1507.63,3750.82,885.12,20940.96,3013.33
1/29/2024,802.47,1401.56,1533.76,2663.21,1443.89,3140.00,4433.73,9288.56,5320.73,5197.68,1262.12,6159.97,2121.96,1022.43,186.00,4523.75,465.15,511.19,2266.49,20000.00,78.00,1150.00,11180.77,3860.00,6148.31,7855.74,8958.32,23959.50,1479.80,1889.14,690.00,2800.00,1203.40,647.14,1024.60,1262.21,2221.15,274.99,477.38,6072.50,1517.49,3779.10,885.12,21259.97,2937.04
1/30/2024,797.67,1395.72,1533.76,2623.61,1443.89,3230.00,4586.61,9385.82,5392.31,5244.29,1247.67,6326.45,2161.62,1012.46,187.00,4503.87,463.18,496.30,2207.62,19925.00,87.00,1200.00,11009.13,3890.00,6124.39,7656.86,8958.32,23736.00,1479.80,1958.74,670.00,2740.00,1179.23,642.27,1011.00,1262.21,2238.44,278.95,477.38,6048.01,1502.71,3769.67,846.42,20827.02,2984.72
1/31/2024,816.89,1401.56,1519.69,2623.61,1430.05,3210.00,4609.10,9288.56,5487.75,5314.22,1257.30,6326.45,2310.36,1057.34,192.00,4454.15,459.22,488.36,2276.30,19700.00,88.00,1175.00,11548.56,3870.00,6100.46,7781.16,8908.96,24183.00,1479.80,1943.83,660.00,2700.00,1179.23,661.74,1056.34,1257.41,2255.72,209.71,482.10,6072.50,1487.93,3731.98,860.93,20918.17,2956.11
2/1/2024,821.69,1413.24,1510.31,2623.61,1416.21,3170.00,4609.10,9434.45,5463.89,5360.83,1247.67,6231.32,2280.61,1052.36,189.00,4414.38,488.91,506.22,2256.67,19575.00,90.00,1190.00,11352.40,3930.00,6076.54,7656.86,8810.25,23803.05,1479.80,1948.80,685.00,2520.00,1140.57,656.87,1051.80,1262.21,2212.51,245.32,477.38,6194.93,1502.71,3807.37,880.28,20781.45,2956.11
2/2/2024,788.06,1413.24,1491.55,2623.61,1406.99,3070.00,4788.96,9434.45,5511.61,5454.06,1233.22,6350.23,2300.44,1047.37,185.00,4613.23,479.01,501.26,2266.49,19675.00,90.00,1180.00,11352.40,3890.00,6124.39,8079.48,8810.25,23445.44,1509.20,1963.71,700.00,2550.00,1116.41,661.74,1029.13,1233.41,2195.23,231.47,472.65,6194.93,1502.71,3760.25,894.79,20827.02,3022.86
2/5/2024,778.45,1419.08,1505.62,2574.11,1328.57,3050.00,4654.06,9312.88,5487.75,5384.14,1223.58,6492.94,2290.53,1027.42,180.00,4692.77,457.24,540.96,2227.24,19525.00,84.00,1155.00,11254.33,3830.00,6028.69,7855.74,8785.57,23423.09,1514.10,1918.97,670.00,2480.00,1077.74,652.00,1033.67,1171.02,2195.23,229.49,477.38,6145.95,1502.71,3750.82,875.44,20667.52,3051.47
2/6/2024,797.67,1436.60,1529.07,2574.11,1314.73,3040.00,4721.51,9361.51,5511.61,5430.76,1213.95,6516.72,2290.53,1042.38,179.00,4812.08,469.11,526.07,2325.36,20350.00,84.00,1140.00,11303.37,3670.00,6076.54,7955.18,8834.93,23825.40,1514.10,1943.83,660.00,2460.00,1077.74,652.00,1047.27,1171.02,2212.51,229.49,472.65,6121.47,1527.34,3750.82,880.28,20781.45,3099.15
2/7/2024,797.67,1436.60,1519.69,2603.81,1300.89,3050.00,4788.96,9434.45,5487.75,5454.06,1209.13,6611.85,2340.10,1047.37,177.00,4682.83,467.13,521.11,2256.67,19900.00,84.00,1105.00,11205.29,3660.00,6076.54,7905.46,8686.86,23870.10,1470.00,1963.71,650.00,2410.00,1111.57,652.00,1047.27,1132.63,2255.72,219.60,472.65,6023.53,1532.27,3750.82,851.26,20872.60,3118.22
2/12/2024,783.25,1442.44,1529.07,2554.31,1351.63,3150.00,4766.48,9531.72,5678.63,5617.22,1310.29,6754.56,2350.02,1012.46,176.00,4722.60,469.11,516.15,2286.11,19950.00,86.00,1115.00,11425.96,4060.00,6124.39,7806.02,8785.57,24183.00,1460.20,1953.77,630.00,2440.00,1145.40,652.00,1051.80,1166.22,2290.29,225.53,477.38,6072.50,1556.90,3769.67,851.26,21168.82,2784.47
2/13/2024,788.06,1448.28,1533.76,2584.01,1425.44,3100.00,4676.55,9458.77,5607.05,5593.91,1295.84,6683.21,2330.19,972.56,174.00,4732.54,459.22,521.11,2266.49,19900.00,86.00,1135.00,11156.25,4050.00,6076.54,7905.46,8612.82,24250.05,1450.40,1958.74,625.00,2410.00,1145.40,642.27,1042.73,1161.42,2281.65,239.38,472.65,6023.53,1566.76,3750.82,851.26,21100.46,2670.04
2/15/2024,792.86,1465.80,1538.45,2673.11,1420.83,3110.00,4609.10,9580.35,5726.35,5710.45,1334.38,6849.69,2369.85,1002.48,174.00,4871.73,465.15,555.85,2266.49,20650.00,85.00,1190.00,11425.96,4000.00,6124.39,7830.88,8983.00,24205.35,1425.90,1988.57,670.00,2440.00,1159.90,647.14,1060.87,1185.42,2298.94,243.34,491.56,6366.33,1551.98,3797.94,846.42,21146.04,2794.00
2/16/2024,744.81,1471.64,1524.38,2742.42,1411.60,2960.00,4676.55,9677.61,5726.35,5733.76,1315.11,6849.69,2310.36,1007.47,168.00,4772.31,451.30,540.96,2227.24,20350.00,83.00,1175.00,11229.81,3690.00,6148.31,7930.32,8711.54,24160.65,1455.30,1923.94,650.00,2400.00,1169.57,647.14,1065.40,1156.62,2316.22,276.97,529.37,6366.33,1576.61,3920.46,851.26,21191.61,2698.64
2/19/2024,730.40,1419.08,1519.69,2722.61,1397.76,2740.00,4609.10,9604.66,5607.05,5687.14,1300.66,6802.12,2359.94,997.49,169.00,4722.60,451.30,511.19,2158.56,20625.00,84.00,1175.00,11352.40,3850.00,6196.16,7806.02,8711.54,24026.55,1440.60,1889.14,615.00,2330.00,1159.90,637.41,1069.94,1161.42,2324.86,269.06,538.82,6194.93,1566.76,3920.46,846.42,20918.17,2670.04
2/20/2024,754.42,1419.08,1515.00,2762.22,1388.54,2690.00,4676.55,9750.56,5750.21,5873.61,1406.64,6802.12,2459.09,1007.47,166.00,4772.31,461.20,511.19,2168.37,20400.00,83.00,1175.00,11327.88,3780.00,6267.93,7681.72,8933.64,23758.35,1470.00,1874.23,630.00,2420.00,1159.90,637.41,1056.34,1147.03,2281.65,265.10,548.27,6145.95,1561.83,3967.58,894.79,20872.60,2631.89
2/21/2024,764.03,1413.24,1519.69,2742.42,1356.24,2600.00,4721.51,9701.93,5726.35,5873.61,1421.09,6897.26,2419.43,982.53,162.00,4692.77,463.18,516.15,2187.99,20225.00,80.00,1155.00,11254.33,3700.00,6315.77,7731.44,8908.96,23668.95,1460.20,1918.97,635.00,2360.00,1150.24,632.54,1069.94,1132.63,2255.72,261.15,567.18,6096.98,1532.27,3939.31,889.95,20986.53,2565.14
2/22/2024,802.47,1424.92,1529.07,2722.61,1383.92,2590.00,4744.00,9604.66,5678.63,5826.99,1430.72,6754.56,2439.26,982.53,154.00,4772.31,457.24,516.15,2266.49,20400.00,79.00,1210.00,11376.92,3890.00,6435.39,7855.74,8958.32,23311.34,1455.30,1963.71,665.00,2410.00,1203.40,632.54,1065.40,1156.62,2273.01,278.95,581.36,6023.53,1620.95,3854.49,899.63,21077.68,2593.75
2/23/2024,807.28,1413.24,1529.07,2653.31,1430.05,2540.00,4609.10,9556.03,5630.91,5710.45,1406.64,6706.99,2429.35,972.56,161.00,4712.65,467.13,526.07,2295.92,20175.00,79.00,1225.00,11327.88,3950.00,6435.39,7880.60,8933.64,23423.09,1445.50,1943.83,660.00,2360.00,1198.57,632.54,1051.80,1175.82,2273.01,296.76,590.81,5974.55,1576.61,3863.91,899.63,20781.45,2565.14
2/26/2024,816.89,1384.04,1519.69,2663.21,1397.76,2550.00,4609.10,9531.72,5630.91,5757.07,1406.64,6706.99,2409.51,952.61,162.00,4881.67,457.24,506.22,2246.86,20150.00,78.00,1220.00,11327.88,3830.00,6339.70,7855.74,9007.68,23065.49,1440.60,1904.06,625.00,2300.00,1164.74,627.68,1029.13,1180.62,2229.80,288.84,586.09,5925.58,1581.54,3854.49,899.63,20963.74,2469.78
2/27/2024,802.47,1389.88,1552.52,2633.51,1365.47,2550.00,4654.06,9604.66,5726.35,5710.45,1397.00,6730.77,2488.84,967.57,161.00,4861.79,461.20,506.22,2286.11,20050.00,80.00,1200.00,11376.92,3980.00,6291.85,7756.30,8958.32,23311.34,1430.80,1909.03,640.00,2300.00,1198.57,632.54,1020.07,1171.02,2238.44,294.78,586.09,5901.10,1561.83,3760.25,904.46,21738.49,2498.39
2/28/2024,797.67,1401.56,1566.59,2673.11,1374.70,2530.00,4699.03,9726.24,5702.49,5803.68,1401.82,6778.34,2459.09,962.58,161.00,4861.79,453.28,506.22,2286.11,20575.00,75.00,1230.00,11376.92,4060.00,6339.70,8079.48,8983.00,23579.54,1425.90,1923.94,625.00,2290.00,1217.90,622.81,1011.00,1180.62,2264.37,290.82,581.36,5901.10,1566.76,3760.25,904.46,21738.49,2574.68
2/29/2024,802.47,1413.24,1594.74,2722.61,1347.02,2710.00,4699.03,9604.66,5726.35,5710.45,1377.73,6659.42,2449.18,972.56,157.00,4812.08,465.15,511.19,2335.17,20325.00,71.00,1250.00,11327.88,4050.00,6339.70,8676.12,8958.32,23423.09,1460.20,1909.03,610.00,2260.00,1266.23,617.94,988.33,1161.42,2212.51,288.84,581.36,5974.55,1551.98,3769.67,889.95,21442.27,2603.29
3/1/2024,792.86,1454.12,1641.64,2692.91,1365.47,2690.00,4699.03,9556.03,5630.91,5710.45,1387.37,6683.21,2399.60,1002.48,156.00,4901.56,469.11,506.22,2511.78,20225.00,69.00,1260.00,11401.44,4100.00,6387.54,8924.72,9057.04,23467.79,1460.20,1958.74,590.00,2240.00,1319.39,608.21,1001.93,1171.02,2229.80,300.71,576.63,5999.04,1542.12,3694.28,870.61,21624.56,2603.29
3/4/2024,788.06,1483.32,1641.64,2722.61,1347.02,2620.00,4676.55,9483.09,5607.05,5640.53,1358.46,6683.21,2389.68,1012.46,153.00,4871.73,457.24,511.19,2443.10,20250.00,64.00,1260.00,11229.81,4090.00,6267.93,8676.12,8859.61,23579.54,1470.00,1978.63,565.00,2280.00,1343.55,617.94,1015.53,1161.42,2324.86,288.84,586.09,5925.58,1537.20,3713.13,860.93,21875.21,2546.07
3/5/2024,773.64,1535.88,1679.16,2692.91,1347.02,2670.00,4586.61,9531.72,5630.91,5710.45,1300.66,6683.21,2409.51,952.61,152.00,4802.13,451.30,526.07,2492.15,20175.00,63.00,1240.00,11156.25,4170.00,6220.08,8526.96,8810.25,24294.75,1455.30,1958.74,545.00,2250.00,1324.22,613.08,1015.53,1147.03,2368.08,290.82,586.09,5852.12,1551.98,3647.16,851.26,21989.14,2546.07
3/6/2024,768.84,1559.23,1679.16,2722.61,1406.99,2910.00,4654.06,9677.61,5678.63,5780.38,1334.38,6730.77,2449.18,977.54,164.00,4861.79,465.15,545.93,2354.79,20075.00,74.00,1265.00,10935.58,4060.00,6220.08,8253.50,8785.57,24250.05,1470.00,1963.71,545.00,2260.00,1319.39,613.08,1011.00,1147.03,2402.65,286.86,576.63,5827.64,1556.90,3675.43,846.42,22171.44,2565.14
3/7/2024,788.06,1576.75,1674.47,2732.52,1453.12,2850.00,4609.10,9847.82,5702.49,5803.68,1315.11,6754.56,2459.09,1017.44,155.00,5070.58,455.26,540.96,2364.60,20050.00,70.00,1320.00,10494.23,4070.00,6076.54,8328.08,8637.50,24764.11,1435.70,1968.69,565.00,2320.00,1271.06,617.94,1011.00,1151.82,2454.50,298.73,586.09,5803.15,1537.20,3675.43,856.10,21875.21,2603.29
3/8/2024,792.86,1559.23,1641.64,2762.22,1443.89,2780.00,4631.58,9872.14,5821.79,5920.22,1329.56,6778.34,2578.08,1007.47,154.00,5145.14,459.22,536.00,2413.66,20000.00,70.00,1295.00,10567.79,3990.00,6076.54,8278.36,8612.82,24719.41,1411.20,1874.23,535.00,2370.00,1295.23,613.08,1029.13,1137.43,2506.36,296.76,590.81,5778.67,1502.71,3637.73,860.93,22034.72,2536.54
3/13/2024,802.47,1518.36,1641.64,2791.92,1494.64,2710.00,4631.58,9726.24,5941.08,5966.84,1329.56,6921.04,2825.97,1022.43,151.00,5120.29,451.30,575.70,2423.47,19900.00,67.00,1360.00,10518.75,4300.00,6028.69,8452.38,8415.39,24138.30,1396.50,1909.03,545.00,2410.00,1285.56,608.21,1056.34,1151.82,2419.93,290.82,586.09,5631.75,1527.34,3675.43,846.42,21442.27,2593.75
3/14/2024,807.28,1559.23,1641.64,2871.12,1517.70,2740.00,4744.00,10042.34,5869.50,5952.32,1372.92,7039.96,2687.15,1032.41,150.00,5219.71,447.34,560.81,2394.04,19925.00,70.00,1380.00,10690.38,4250.00,6148.31,8551.82,8588.14,24495.91,1406.30,1923.94,530.00,2380.00,1401.55,603.35,1083.54,1137.43,2489.07,290.82,581.36,5680.72,1517.49,3731.98,870.61,21989.14,2565.14
3/15/2024,802.47,1553.40,1641.64,2851.32,1490.02,2700.00,4654.06,9872.14,5800.00,5782.95,1344.01,7039.96,2647.49,982.53,147.00,5194.86,409.73,555.85,2354.79,19500.00,71.00,1410.00,10518.75,4210.00,6148.31,8502.10,8514.11,24227.70,1401.40,1918.97,510.00,2290.00,1377.39,593.62,1119.81,1132.63,2454.50,276.97,571.91,5729.69,1527.34,3741.40,836.75,22034.72,2517.46
3/18/2024,792.86,1535.88,1646.33,2841.42,1526.93,2720.00,4631.58,9872.14,5800.00,5807.14,1315.11,6825.91,2617.74,957.59,144.00,5120.29,443.38,565.78,2364.60,19750.00,73.00,1440.00,10641.35,4220.00,6172.23,9098.74,8514.11,24473.55,1386.70,1894.11,510.00,2280.00,1435.38,603.35,1124.34,1132.63,2463.15,274.99,567.18,5582.78,1507.63,3694.28,836.75,22125.87,2641.43
3/19/2024,812.08,1535.88,1674.47,2861.22,1531.54,2670.00,4699.03,9896.45,5850.00,5807.14,1345.00,6921.04,2637.57,957.59,142.00,5294.28,431.51,595.56,2423.47,19600.00,72.00,1395.00,10788.46,4180.00,6148.31,9098.74,8440.07,24339.45,1386.70,1814.57,492.00,2250.00,1387.05,598.48,1160.61,1132.63,2532.29,274.99,571.91,5533.81,1428.80,3713.13,827.08,22217.01,2612.82
3/20/2024,893.77,1547.56,1683.85,2871.12,1531.54,2570.00,4744.00,9847.82,5875.00,5903.93,1365.00,7050.00,2637.57,952.61,136.00,5269.42,429.53,600.52,2394.04,19700.00,65.00,1365.00,11009.13,4110.00,6196.16,9148.46,8440.07,24697.06,1450.40,1804.63,480.00,2260.00,1382.22,598.48,1165.14,1137.43,2497.72,217.62,595.54,5607.27,1428.80,3703.70,822.24,22376.52,2631.89
3/21/2024,884.16,1547.56,1665.09,2871.12,1568.45,2680.00,4811.45,9847.82,5800.00,5903.93,1425.00,7050.00,2657.41,952.61,143.00,5244.57,427.55,630.30,2354.79,20000.00,67.00,1390.00,10739.42,4260.00,6172.23,9098.74,8464.75,24808.81,1430.80,1794.69,482.00,2400.00,1382.22,598.48,1210.48,1151.82,2549.57,219.60,600.26,5631.75,1438.66,3666.01,827.08,22581.60,2593.75
3/22/2024,879.36,1547.56,1594.74,2871.12,1540.77,2700.00,4833.93,9823.50,5850.00,5928.13,1560.00,7050.00,2607.83,942.63,150.00,5269.42,439.42,650.15,2344.98,19850.00,68.00,1385.00,10911.06,4150.00,6148.31,9297.62,8489.43,24853.51,1455.30,1804.63,488.00,2320.00,1367.72,598.48,1196.88,1147.03,2540.93,196.85,595.54,5680.72,1418.95,3675.43,846.42,22422.09,2593.75
3/25/2024,893.77,1559.23,1627.57,2871.12,1531.54,2780.00,4811.45,10025.00,5925.00,6049.11,1585.00,7250.00,2637.57,967.57,150.00,5269.42,435.46,645.19,2364.60,19900.00,68.00,1355.00,10984.62,4100.00,6172.23,9620.80,8612.82,24808.81,1489.60,1804.63,488.00,2340.00,1358.05,598.48,1224.08,1147.03,2532.29,196.85,586.09,5705.21,1448.51,3515.22,836.75,22376.52,2631.89
3/26/2024,888.97,1600.11,1618.19,2871.12,1536.15,2800.00,4766.48,10000.12,5950.00,6097.50,1600.00,7175.00,2657.41,972.56,150.00,5194.86,435.46,640.22,2344.98,20000.00,68.00,1335.00,10641.35,4060.00,6100.46,9645.66,8588.14,24831.16,1474.90,1814.57,488.00,2290.00,1382.22,598.48,1215.01,1147.03,2540.93,196.85,581.36,5729.69,1438.66,3411.55,841.59,22148.65,2641.43
3/27/2024,874.55,1588.43,1594.74,2871.12,1508.48,2730.00,4744.00,10025.00,5925.00,6049.11,1595.00,7175.00,2697.07,942.63,155.00,5145.14,427.55,665.04,2237.05,20025.00,66.00,1380.00,10788.46,4070.00,6052.62,9720.24,8637.50,25412.27,1430.80,1789.71,490.00,2270.00,1401.55,598.48,1228.61,1137.43,2549.57,192.89,590.81,5803.15,1428.80,3289.04,827.08,22422.09,2603.29
3/28/2024,845.72,1576.75,1613.50,2881.02,1476.18,2670.00,4631.58,10025.00,5900.00,5855.54,1555.00,7250.00,2687.15,942.63,152.00,5219.71,431.51,670.00,2217.43,19900.00,69.00,1350.00,11376.92,4070.00,6100.46,9521.36,8637.50,23870.10,1445.50,1809.60,492.00,2280.00,1382.22,598.48,1233.15,1127.83,2566.86,154.31,586.09,5778.67,1423.88,3270.19,831.91,22034.72,2574.68
4/1/2024,874.55,1541.72,1604.12,2881.02,1457.73,2590.00,4676.55,9801.12,5650.00,5734.55,1490.00,6900.00,2528.50,947.62,149.00,5170.00,433.48,660.00,2227.24,19675.00,68.00,1355.00,11009.13,4070.00,6148.31,9496.50,8810.25,23512.49,1435.70,1829.49,486.00,2290.00,1387.05,598.48,1228.61,1079.84,2497.72,146.40,576.63,5754.18,1409.10,3307.89,822.24,21898.00,2603.29
4/2/2024,917.80,1570.91,1679.16,2881.02,1513.09,2670.00,4744.00,9850.87,5475.00,5492.59,1475.00,6900.00,2667.32,997.49,147.00,5319.13,431.51,720.00,2256.67,19575.00,70.00,1425.00,10984.62,4130.00,6315.77,9595.94,8711.54,23847.75,1445.50,1884.17,484.00,2350.00,1445.05,603.35,1215.01,1084.64,2523.65,137.50,571.91,5656.24,1414.02,3289.04,827.08,22695.53,2612.82
4/3/2024,917.80,1565.07,1665.09,2861.22,1517.70,2630.00,4721.51,9477.73,5325.00,5444.20,1465.00,6775.00,2617.74,957.59,147.00,5194.86,419.63,720.00,2227.24,19550.00,68.00,1470.00,10788.46,4070.00,6267.93,9844.54,8588.14,24115.95,1470.00,1849.37,490.00,2390.00,1503.04,603.35,1237.68,1113.43,2523.65,146.40,604.99,5582.78,1423.88,3223.07,827.08,23014.55,2565.14
4/4/2024,927.41,1570.91,1660.40,2871.12,1531.54,2580.00,4654.06,9801.12,5350.00,5516.79,1515.00,6875.00,2706.98,967.57,149.00,5294.28,423.59,730.00,2295.92,19975.00,69.00,1455.00,10812.98,4110.00,6220.08,9595.94,8612.82,24048.90,1470.00,1889.14,555.00,2680.00,1507.87,617.94,1242.21,1142.23,2532.29,155.30,623.90,5582.78,1473.15,3251.34,827.08,22832.25,2584.21
4/5/2024,912.99,1576.75,1627.57,2851.32,1540.77,2530.00,4744.00,9776.24,5300.00,5468.39,1500.00,6825.00,2677.24,1002.48,146.00,5244.57,425.57,720.00,2256.67,19950.00,68.00,1440.00,10641.35,4100.00,6220.08,9521.36,8514.11,24004.20,1450.40,1879.20,580.00,2620.00,1507.87,613.08,1246.75,1142.23,2532.29,153.32,638.08,5533.81,1468.22,3232.49,827.08,23014.55,2555.61
4/16/2024,874.55,1640.99,1702.62,2673.11,1669.93,2300.00,4586.61,9427.98,5200.00,5178.04,1400.00,6625.00,2528.50,1007.47,134.00,4996.01,407.75,750.00,2227.24,19850.00,65.00,1565.00,9905.77,4400.00,5885.15,9670.52,8662.18,24495.91,1421.00,1799.66,595.00,2880.00,1565.87,583.88,1242.21,1142.23,2679.21,152.33,638.08,5460.35,1542.12,3034.59,788.38,23926.01,2422.11
4/17/2024,884.16,1605.95,1683.85,2762.22,1656.09,2120.00,4609.10,9477.73,5250.00,5129.64,1375.00,6625.00,2459.09,992.51,127.00,5045.72,393.90,725.00,2080.07,19600.00,62.00,1565.00,9954.81,4270.00,5789.46,9446.78,8341.36,24684.02,1425.90,1784.74,540.00,2840.00,1512.71,579.02,1260.35,1161.42,2670.57,147.39,628.62,5239.98,1532.27,3015.74,773.87,23310.77,2260.00
4/18/2024,903.38,1594.27,1735.45,2762.22,1591.51,2160.00,4586.61,9427.98,5300.00,5299.02,1420.00,6800.00,2578.08,957.59,124.00,4831.96,385.98,750.00,2148.75,19600.00,62.00,1370.00,9905.77,4310.00,5861.23,9595.94,8119.25,24755.64,1386.70,1764.86,565.00,2760.00,1449.88,579.02,1246.75,1180.62,2705.14,147.39,628.62,5239.98,1483.00,3062.86,778.71,23265.20,2279.07
4/19/2024,884.16,1611.79,1730.76,2772.12,1623.80,2130.00,4406.75,9427.98,5225.00,5105.45,1375.00,6725.00,2518.59,947.62,116.00,4921.44,366.19,750.00,2148.75,19550.00,59.00,1290.00,9537.98,4400.00,5837.31,9595.94,7551.64,24540.79,1372.00,1685.31,575.00,2800.00,1503.04,569.29,1224.08,1171.02,2713.78,159.26,647.53,4970.63,1507.63,2968.62,773.87,23105.69,2269.53
4/22/2024,908.19,1605.95,1683.85,2851.32,1633.03,2180.00,4451.71,9303.60,5350.00,5129.64,1360.00,6725.00,2518.59,952.61,117.00,4961.21,368.16,745.00,2256.67,19675.00,59.00,1335.00,9611.54,4410.00,5885.15,9794.82,7625.68,24421.43,1376.90,1665.43,580.00,2680.00,1430.55,564.42,1215.01,1156.62,2661.93,160.25,671.16,4921.66,1487.93,2987.47,754.53,23060.12,2298.14
4/23/2024,932.22,1605.95,1688.54,2910.72,1605.35,2190.00,4519.16,9676.74,5250.00,5129.64,1370.00,6825.00,2578.08,937.64,117.00,4971.15,368.16,730.00,2344.98,19575.00,61.00,1355.00,9734.13,4350.00,5765.54,9670.52,7724.39,24373.68,1396.50,1625.66,580.00,2560.00,1430.55,569.29,1242.21,1156.62,2644.64,149.37,675.89,4779.64,1487.93,2921.50,773.87,22741.11,2221.85
